Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,Class
91690.0,1168.462,454.0266,257.9016,92579.0,341.6772,0.823,0.9904,0.7159,0.8439,1.7605,0.7525,CERCEVELIK
64073.0,1033.25,405.1633,207.1816,67150.0,285.6226,0.8594,0.9542,0.6974,0.7542,1.9556,0.705,CERCEVELIK
73411.0,1111.265,463.0614,203.234,74312.0,305.7283,0.8985,0.9879,0.6879,0.747,2.2785,0.6602,URGUP_SIVRISI
84684.0,1158.559,469.7542,230.8967,85388.0,328.3642,0.8709,0.9918,0.7507,0.7928,2.0345,0.699,URGUP_SIVRISI
108795.0,1292.529,517.204,268.9166,109637.0,372.1856,0.8542,0.9923,0.7385,0.8183,1.9233,0.7196,URGUP_SIVRISI
86097.0,1141.609,441.4744,249.7428,87146.0,331.0923,0.8246,0.988,0.7164,0.8302,1.7677,0.75,CERCEVELIK
98780.0,1217.112,484.1061,260.7588,99684.0,354.6415,0.8425,0.9909,0.7216,0.8379,1.8565,0.7326,URGUP_SIVRISI
79451.0,1161.013,487.2935,208.018,80347.0,318.0568,0.9043,0.9888,0.7628,0.7407,2.3426,0.6527,URGUP_SIVRISI
67668.0,1007.845,391.7248,220.5169,68367.0,293.5261,0.8265,0.9898,0.7481,0.8372,1.7764,0.7493,CERCEVELIK
66790.0,1011.459,401.4706,212.6615,67557.0,291.6156,0.8482,0.9886,0.7465,0.8204,1.8878,0.7264,CERCEVELIK
77680.0,1118.256,459.7527,216.7128,78468.0,314.492,0.8819,0.99,0.6373,0.7806,2.1215,0.684,CERCEVELIK
85386.0,1138.193,438.2698,248.8453,86282.0,329.7224,0.8232,0.9896,0.7093,0.8283,1.7612,0.7523,CERCEVELIK
78571.0,1144.291,422.1389,239.1871,80655.0,316.2905,0.824,0.9742,0.6673,0.754,1.7649,0.7493,CERCEVELIK
92549.0,1178.693,455.4368,259.1135,93333.0,343.274,0.8224,0.9916,0.7125,0.8371,1.7577,0.7537,CERCEVELIK
86473.0,1215.223,521.0012,211.9367,87159.0,331.8145,0.9135,0.9921,0.7756,0.7358,2.4583,0.6369,URGUP_SIVRISI
68712.0,1025.339,410.3945,214.398,69352.0,295.7817,0.8527,0.9908,0.7175,0.8213,1.9142,0.7207,URGUP_SIVRISI
93470.0,1197.947,457.1034,262.3202,95359.0,344.9778,0.8189,0.9802,0.7231,0.8185,1.7425,0.7547,CERCEVELIK
62802.0,992.852,383.6639,210.6079,63705.0,282.7755,0.8359,0.9858,0.6956,0.8006,1.8217,0.737,CERCEVELIK
52696.0,932.855,395.3346,170.1357,53159.0,259.0263,0.9027,0.9913,0.6541,0.761,2.3236,0.6552,URGUP_SIVRISI
72779.0,1142.027,491.2674,189.3157,73355.0,304.4094,0.9228,0.9921,0.5728,0.7012,2.595,0.6196,URGUP_SIVRISI
72238.0,1053.34,421.9415,219.2896,73015.0,303.2759,0.8543,0.9894,0.7431,0.8182,1.9241,0.7188,CERCEVELIK
63837.0,948.056,360.8383,226.0347,64372.0,285.0961,0.7795,0.9917,0.7165,0.8925,1.5964,0.7901,CERCEVELIK
97164.0,1226.831,490.2503,254.4169,98018.0,351.7287,0.8548,0.9913,0.7389,0.8112,1.927,0.7174,URGUP_SIVRISI
62878.0,963.479,374.3887,214.6843,63487.0,282.9466,0.8193,0.9904,0.6775,0.8512,1.7439,0.7558,CERCEVELIK
72499.0,1091.719,449.2172,206.251,73438.0,303.8233,0.8884,0.9872,0.7375,0.7644,2.178,0.6763,URGUP_SIVRISI
96325.0,1305.855,551.395,224.9857,97155.0,350.2068,0.913,0.9915,0.5223,0.7098,2.4508,0.6351,URGUP_SIVRISI
90393.0,1191.564,476.4243,242.591,91357.0,339.252,0.8607,0.9894,0.6248,0.8,1.9639,0.7121,CERCEVELIK
80955.0,1121.401,452.0542,228.4732,81700.0,321.0531,0.8629,0.9909,0.7506,0.809,1.9786,0.7102,CERCEVELIK
54889.0,908.388,367.1459,191.091,55393.0,264.3612,0.8539,0.9909,0.7516,0.8359,1.9213,0.72,URGUP_SIVRISI
64809.0,1003.578,402.3724,206.258,65578.0,287.2584,0.8586,0.9883,0.6382,0.8086,1.9508,0.7139,CERCEVELIK
106862.0,1253.488,492.4942,277.477,107521.0,368.8644,0.8262,0.9939,0.7391,0.8547,1.7749,0.749,CERCEVELIK
86915.0,1195.397,497.3618,223.0116,87555.0,332.6614,0.8938,0.9927,0.5985,0.7643,2.2302,0.6689,URGUP_SIVRISI
64970.0,1003.365,395.6425,211.4287,65720.0,287.615,0.8452,0.9886,0.7153,0.811,1.8713,0.727,CERCEVELIK
71623.0,1086.452,431.6635,214.3176,72709.0,301.9822,0.868,0.9851,0.7259,0.7625,2.0141,0.6996,CERCEVELIK
111027.0,1339.13,556.8954,254.2256,111852.0,375.984,0.8897,0.9926,0.7671,0.778,2.1906,0.6751,URGUP_SIVRISI
56561.0,902.59,342.3154,210.7994,57075.0,268.3574,0.7879,0.991,0.7351,0.8725,1.6239,0.7839,CERCEVELIK
75094.0,1106.91,453.497,211.2793,75867.0,309.213,0.8848,0.9898,0.6135,0.7702,2.1464,0.6818,CERCEVELIK
105232.0,1295.678,518.4524,262.7622,107405.0,366.0404,0.8621,0.9798,0.6571,0.7877,1.9731,0.706,URGUP_SIVRISI
74399.0,1058.165,415.7672,228.3421,75164.0,307.7787,0.8357,0.9898,0.6612,0.835,1.8208,0.7403,CERCEVELIK
77905.0,1038.548,371.9293,267.6285,78770.0,314.9472,0.6944,0.989,0.7455,0.9077,1.3897,0.8468,CERCEVELIK
65422.0,1008.42,395.3958,211.4682,66261.0,288.6137,0.845,0.9873,0.6673,0.8084,1.8698,0.7299,CERCEVELIK
76751.0,1133.178,467.7719,210.4387,77745.0,312.6058,0.8931,0.9872,0.7238,0.7511,2.2228,0.6683,URGUP_SIVRISI
73218.0,1051.316,409.1764,228.754,74072.0,305.3261,0.8291,0.9885,0.6861,0.8325,1.7887,0.7462,CERCEVELIK
96484.0,1185.946,451.5167,273.3904,97487.0,350.4957,0.7959,0.9897,0.6923,0.8621,1.6515,0.7763,CERCEVELIK
80760.0,1110.025,432.0108,238.3009,81503.0,320.6662,0.8341,0.9909,0.6636,0.8236,1.8129,0.7423,CERCEVELIK
87798.0,1146.454,443.9409,253.4043,88603.0,334.347,0.8211,0.9909,0.75,0.8394,1.7519,0.7531,CERCEVELIK
95747.0,1173.87,444.6007,276.9094,96971.0,349.1545,0.7824,0.9874,0.7445,0.8732,1.6056,0.7853,CERCEVELIK
76996.0,1096.263,447.3262,219.8033,77711.0,313.1044,0.871,0.9908,0.7281,0.8051,2.0351,0.6999,URGUP_SIVRISI
75964.0,1143.323,485.2478,200.5096,76935.0,310.999,0.9106,0.9874,0.7557,0.7303,2.4201,0.6409,URGUP_SIVRISI
80011.0,1182.947,501.9065,204.7531,80902.0,319.1758,0.913,0.989,0.7374,0.7185,2.4513,0.6359,URGUP_SIVRISI
78540.0,1077.186,424.9388,236.0232,79211.0,316.2281,0.8316,0.9915,0.7356,0.8506,1.8004,0.7442,URGUP_SIVRISI
71449.0,1038.754,390.181,236.4946,72174.0,301.6151,0.7954,0.99,0.7568,0.8321,1.6499,0.773,URGUP_SIVRISI
74883.0,1069.277,432.0275,221.9099,75559.0,308.7782,0.858,0.9911,0.7382,0.823,1.9469,0.7147,URGUP_SIVRISI
71387.0,1137.932,490.0827,186.0777,72376.0,301.4842,0.9251,0.9863,0.6089,0.6928,2.6338,0.6152,URGUP_SIVRISI
111119.0,1285.126,505.2116,280.6582,111927.0,376.1397,0.8315,0.9928,0.6893,0.8455,1.8001,0.7445,URGUP_SIVRISI
86209.0,1112.009,415.7849,265.0808,87212.0,331.3076,0.7704,0.9885,0.7305,0.8761,1.5685,0.7968,CERCEVELIK
86673.0,1169.098,477.2599,231.8306,87424.0,332.198,0.8741,0.9914,0.7556,0.7969,2.0587,0.6961,URGUP_SIVRISI
83202.0,1128.535,447.1615,237.7071,83888.0,325.4782,0.847,0.9918,0.6698,0.8209,1.8811,0.7279,CERCEVELIK
74948.0,1068.902,426.052,224.7881,75700.0,308.9122,0.8495,0.9901,0.678,0.8243,1.8953,0.7251,CERCEVELIK
71193.0,1015.746,390.9275,233.2664,71765.0,301.0743,0.8025,0.992,0.6939,0.8671,1.6759,0.7702,CERCEVELIK
55816.0,945.573,385.8759,184.8815,56414.0,266.5842,0.8777,0.9894,0.7054,0.7845,2.0872,0.6909,URGUP_SIVRISI
104191.0,1244.68,480.564,279.0367,105169.0,364.2253,0.8142,0.9907,0.7349,0.8451,1.7222,0.7579,CERCEVELIK
61409.0,1022.513,438.3143,178.5525,61903.0,279.6218,0.9133,0.992,0.6271,0.7381,2.4548,0.6379,URGUP_SIVRISI
95944.0,1227.963,492.3795,248.861,96863.0,349.5135,0.8629,0.9905,0.7661,0.7996,1.9785,0.7098,CERCEVELIK
93632.0,1206.002,482.4944,247.9078,94636.0,345.2767,0.8579,0.9894,0.6879,0.809,1.9463,0.7156,CERCEVELIK
77167.0,1062.879,407.4169,241.6196,77999.0,313.4519,0.8052,0.9893,0.7435,0.8584,1.6862,0.7694,CERCEVELIK
64543.0,959.774,364.3535,226.7457,65140.0,286.6683,0.7828,0.9908,0.703,0.8805,1.6069,0.7868,CERCEVELIK
69861.0,1040.909,416.9558,214.0517,70653.0,298.2445,0.8582,0.9888,0.7438,0.8103,1.9479,0.7153,CERCEVELIK
89976.0,1171.012,466.9481,246.7559,91107.0,338.4686,0.849,0.9876,0.7075,0.8245,1.8923,0.7249,CERCEVELIK
103248.0,1253.276,489.6105,269.4285,104423.0,362.5734,0.835,0.9887,0.6606,0.826,1.8172,0.7405,CERCEVELIK
83557.0,1155.853,478.7109,223.4494,84398.0,326.1719,0.8844,0.99,0.7715,0.7859,2.1424,0.6814,URGUP_SIVRISI
71768.0,1025.531,406.5734,225.3076,72315.0,302.2877,0.8324,0.9924,0.7173,0.8575,1.8045,0.7435,CERCEVELIK
96203.0,1268.352,537.4838,228.6684,96833.0,349.9849,0.905,0.9935,0.7693,0.7515,2.3505,0.6512,URGUP_SIVRISI
78541.0,1101.77,433.1935,232.6208,79537.0,316.2301,0.8436,0.9875,0.7277,0.8131,1.8622,0.73,CERCEVELIK
60851.0,1022.811,432.6189,179.6235,61612.0,278.3485,0.9097,0.9876,0.7435,0.7309,2.4085,0.6434,URGUP_SIVRISI
88078.0,1120.597,425.8628,264.2496,88802.0,334.8797,0.7842,0.9918,0.7441,0.8814,1.6116,0.7864,CERCEVELIK
64811.0,964.378,359.8989,230.1407,65426.0,287.2628,0.7688,0.9906,0.7619,0.8757,1.5638,0.7982,CERCEVELIK
109667.0,1327.523,552.5687,253.9534,110419.0,373.6741,0.8881,0.9932,0.723,0.782,2.1759,0.6762,URGUP_SIVRISI
91881.0,1211.109,499.5343,234.6409,92607.0,342.0329,0.8828,0.9922,0.7471,0.7872,2.1289,0.6847,CERCEVELIK
86117.0,1218.956,519.6086,211.7998,86789.0,331.1307,0.9132,0.9923,0.7314,0.7283,2.4533,0.6373,URGUP_SIVRISI
97403.0,1213.866,474.1279,263.5787,98515.0,352.161,0.8312,0.9887,0.72,0.8307,1.7988,0.7428,CERCEVELIK
61426.0,984.224,404.3572,193.8844,61915.0,279.6605,0.8775,0.9921,0.7527,0.7968,2.0856,0.6916,URGUP_SIVRISI
81487.0,1136.496,468.6029,221.8624,82219.0,322.1063,0.8808,0.9911,0.7538,0.7928,2.1121,0.6874,URGUP_SIVRISI
86298.0,1129.951,433.9604,253.8851,87075.0,331.4785,0.811,0.9911,0.7248,0.8494,1.7093,0.7638,CERCEVELIK
85988.0,1187.601,495.8356,221.2252,86928.0,330.8826,0.8949,0.9892,0.7718,0.7661,2.2413,0.6673,URGUP_SIVRISI
63802.0,1045.58,445.5165,183.6349,64434.0,285.0179,0.9111,0.9902,0.7386,0.7334,2.4261,0.6397,URGUP_SIVRISI
90332.0,1164.363,452.3181,255.2347,91395.0,339.1375,0.8256,0.9884,0.6711,0.8373,1.7722,0.7498,CERCEVELIK
72049.0,1023.784,398.3945,230.5932,72732.0,302.8789,0.8155,0.9906,0.7638,0.8638,1.7277,0.7602,CERCEVELIK
69520.0,1027.513,413.306,214.8984,70205.0,297.5157,0.8542,0.9902,0.7593,0.8275,1.9233,0.7198,CERCEVELIK
96587.0,1202.176,477.3562,258.3293,97232.0,350.6827,0.8409,0.9934,0.653,0.8398,1.8479,0.7346,CERCEVELIK
61138.0,953.256,371.2713,211.3706,61753.0,279.0042,0.8221,0.99,0.7391,0.8455,1.7565,0.7515,CERCEVELIK
67135.0,1031.821,368.1006,238.7819,68784.0,292.3678,0.7611,0.976,0.6867,0.7924,1.5416,0.7943,CERCEVELIK
82318.0,1195.483,507.8251,206.8698,83200.0,323.7445,0.9133,0.9894,0.7343,0.7238,2.4548,0.6375,URGUP_SIVRISI
81161.0,1147.905,470.9768,220.0735,82234.0,321.4613,0.8841,0.987,0.6621,0.774,2.1401,0.6825,URGUP_SIVRISI
82959.0,1137.98,454.3305,234.7716,83835.0,325.0026,0.8561,0.9896,0.6897,0.805,1.9352,0.7153,CERCEVELIK
76816.0,1201.859,523.3349,190.9331,78087.0,312.7382,0.9311,0.9837,0.761,0.6683,2.7409,0.5976,URGUP_SIVRISI
107476.0,1306.008,528.8045,259.4713,108501.0,369.9226,0.8713,0.9906,0.7814,0.7918,2.038,0.6995,CERCEVELIK
73040.0,1027.641,391.2823,239.0666,73870.0,304.9548,0.7916,0.9888,0.7315,0.8691,1.6367,0.7794,CERCEVELIK
72013.0,1055.337,414.4705,222.3482,72878.0,302.8032,0.8439,0.9881,0.6707,0.8125,1.8641,0.7306,CERCEVELIK
69647.0,1084.318,462.9416,191.821,70216.0,297.7874,0.9101,0.9919,0.6002,0.7444,2.4134,0.6433,URGUP_SIVRISI
82347.0,1196.735,503.653,209.0714,83084.0,323.8016,0.9098,0.9911,0.7189,0.7225,2.409,0.6429,URGUP_SIVRISI
77047.0,1081.92,419.2447,234.8384,77801.0,313.2081,0.8284,0.9903,0.725,0.8271,1.7852,0.7471,CERCEVELIK
72153.0,1062.967,424.9647,217.4495,72836.0,303.0974,0.8592,0.9906,0.707,0.8025,1.9543,0.7132,CERCEVELIK
75768.0,1072.192,424.6478,228.7744,76658.0,310.5975,0.8425,0.9884,0.6735,0.8282,1.8562,0.7314,CERCEVELIK
101604.0,1218.636,467.8848,277.03,102438.0,359.6752,0.8059,0.9919,0.7538,0.8598,1.6889,0.7687,CERCEVELIK
57255.0,1071.249,475.9168,154.7253,57898.0,269.9988,0.9457,0.9889,0.6397,0.627,3.0759,0.5673,URGUP_SIVRISI
73959.0,1040.053,407.3151,232.3795,74636.0,306.8673,0.8213,0.9909,0.7264,0.8592,1.7528,0.7534,CERCEVELIK
67627.0,1017.355,397.2811,217.319,68241.0,293.4372,0.8371,0.991,0.7418,0.8211,1.8281,0.7386,CERCEVELIK
67629.0,1043.16,394.4112,219.7025,69144.0,293.4415,0.8305,0.9781,0.697,0.781,1.7952,0.744,CERCEVELIK
61828.0,952.932,369.5451,214.6288,62580.0,280.5742,0.8141,0.988,0.7596,0.8556,1.7218,0.7592,CERCEVELIK
84930.0,1124.789,436.0889,248.9411,85806.0,328.8407,0.8211,0.9898,0.6729,0.8436,1.7518,0.7541,CERCEVELIK
78746.0,1167.903,499.0766,202.9007,79514.0,316.6426,0.9136,0.9903,0.5299,0.7255,2.4597,0.6345,URGUP_SIVRISI
93169.0,1219.999,487.4302,245.1968,94394.0,344.4219,0.8643,0.987,0.7293,0.7866,1.9879,0.7066,CERCEVELIK
57996.0,962.79,392.6507,190.1349,58666.0,271.7403,0.8749,0.9886,0.7161,0.7862,2.0651,0.6921,URGUP_SIVRISI
71730.0,1035.017,402.0958,227.921,72668.0,302.2077,0.8238,0.9871,0.6765,0.8414,1.7642,0.7516,CERCEVELIK
75985.0,1094.898,446.7831,217.7286,76839.0,311.042,0.8732,0.9889,0.7109,0.7965,2.052,0.6962,CERCEVELIK
99655.0,1229.159,477.4395,266.7602,100495.0,356.2088,0.8293,0.9916,0.6881,0.8289,1.7898,0.7461,CERCEVELIK
76910.0,1146.88,483.5875,203.5562,77745.0,312.9295,0.9071,0.9893,0.7629,0.7348,2.3757,0.6471,URGUP_SIVRISI
72497.0,1062.684,413.3278,224.4755,73597.0,303.8191,0.8397,0.9851,0.7452,0.8067,1.8413,0.7351,CERCEVELIK
79222.0,1175.302,501.3075,201.7184,79890.0,317.5981,0.9155,0.9916,0.5486,0.7207,2.4852,0.6335,URGUP_SIVRISI
63618.0,946.484,356.6971,227.5221,64165.0,284.6067,0.7702,0.9915,0.744,0.8924,1.5677,0.7979,CERCEVELIK
83307.0,1174.366,482.5423,221.9604,84446.0,325.6835,0.8879,0.9865,0.7217,0.7591,2.174,0.6749,CERCEVELIK
67762.0,1135.367,506.0381,172.8806,68540.0,293.7299,0.9398,0.9886,0.7775,0.6606,2.9271,0.5805,URGUP_SIVRISI
77170.0,1087.62,419.47,235.0741,78206.0,313.458,0.8282,0.9868,0.7286,0.8198,1.7844,0.7473,CERCEVELIK
73251.0,1123.571,473.0905,198.4661,73846.0,305.3949,0.9078,0.9919,0.5394,0.7292,2.3837,0.6455,URGUP_SIVRISI
65018.0,1000.166,385.8303,218.8405,65965.0,287.7212,0.8236,0.9856,0.6766,0.8168,1.7631,0.7457,URGUP_SIVRISI
85203.0,1183.741,487.6304,222.8771,85939.0,329.3688,0.8894,0.9914,0.743,0.7641,2.1879,0.6754,URGUP_SIVRISI
89964.0,1133.326,431.7668,265.7591,90539.0,338.446,0.7881,0.9936,0.7534,0.8802,1.6247,0.7839,CERCEVELIK
69799.0,1015.895,398.9903,223.4717,70476.0,298.1121,0.8284,0.9904,0.7461,0.8499,1.7854,0.7472,CERCEVELIK
78250.0,1102.289,442.9966,225.7107,78959.0,315.6438,0.8605,0.991,0.7479,0.8093,1.9627,0.7125,CERCEVELIK
62781.0,959.756,362.4166,221.6199,63630.0,282.7282,0.7912,0.9867,0.7523,0.8565,1.6353,0.7801,CERCEVELIK
109454.0,1365.662,571.8699,246.1291,110822.0,373.3111,0.9026,0.9877,0.73,0.7375,2.3235,0.6528,URGUP_SIVRISI
91551.0,1210.715,498.2845,234.8223,92306.0,341.4182,0.882,0.9918,0.709,0.7849,2.122,0.6852,URGUP_SIVRISI
85325.0,1218.305,520.3233,209.3823,86287.0,329.6046,0.9155,0.9889,0.6995,0.7224,2.485,0.6335,URGUP_SIVRISI
78312.0,1120.129,463.0009,216.1564,78961.0,315.7688,0.8843,0.9918,0.6009,0.7843,2.142,0.682,URGUP_SIVRISI
84614.0,1124.773,442.5786,244.3072,85361.0,328.2284,0.8338,0.9912,0.6707,0.8405,1.8116,0.7416,CERCEVELIK
66104.0,1040.25,425.5992,199.0564,66778.0,290.1142,0.8839,0.9899,0.6922,0.7676,2.1381,0.6817,CERCEVELIK
75537.0,1045.775,400.8564,240.3548,76235.0,310.1237,0.8003,0.9908,0.7054,0.8679,1.6678,0.7737,CERCEVELIK
63038.0,1000.483,392.8086,206.9633,64034.0,283.3063,0.8499,0.9844,0.7457,0.7914,1.898,0.7212,URGUP_SIVRISI
90239.0,1298.35,538.0211,217.9732,92604.0,338.9629,0.9143,0.9745,0.5071,0.6727,2.4683,0.63,CERCEVELIK
80285.0,1141.487,471.066,217.827,81085.0,319.7218,0.8867,0.9901,0.6917,0.7743,2.1626,0.6787,URGUP_SIVRISI
74494.0,1116.285,468.2959,203.8414,75158.0,307.9752,0.9003,0.9912,0.7072,0.7512,2.2974,0.6577,URGUP_SIVRISI
80996.0,1104.418,433.9624,238.8453,81776.0,321.1344,0.8349,0.9905,0.7541,0.8345,1.8169,0.74,CERCEVELIK
66702.0,1029.563,420.897,203.1187,67399.0,291.4234,0.8758,0.9897,0.7126,0.7908,2.0722,0.6924,CERCEVELIK
99668.0,1276.434,489.2537,264.2007,101283.0,356.232,0.8417,0.9841,0.7591,0.7687,1.8518,0.7281,URGUP_SIVRISI
105706.0,1234.898,461.5564,292.53,106736.0,366.8638,0.7735,0.9904,0.7302,0.8711,1.5778,0.7948,CERCEVELIK
85803.0,1226.959,528.8235,206.7888,86510.0,330.5265,0.9204,0.9918,0.5415,0.7162,2.5573,0.625,URGUP_SIVRISI
93850.0,1199.221,473.8017,253.7194,94937.0,345.6784,0.8445,0.9886,0.664,0.8201,1.8674,0.7296,CERCEVELIK
70110.0,1046.245,418.6039,214.3956,70756.0,298.7755,0.8589,0.9909,0.665,0.8049,1.9525,0.7137,CERCEVELIK
68063.0,1027.533,410.4732,212.6987,68872.0,294.3816,0.8553,0.9883,0.6511,0.8101,1.9298,0.7172,CERCEVELIK
73465.0,1047.767,413.6504,227.2644,74089.0,305.8407,0.8356,0.9916,0.7443,0.8409,1.8201,0.7394,CERCEVELIK
65102.0,997.98,393.1779,211.91,65791.0,287.907,0.8423,0.9895,0.7325,0.8214,1.8554,0.7323,CERCEVELIK
96523.0,1200.99,476.5906,258.6784,97335.0,350.5665,0.8399,0.9917,0.7335,0.8409,1.8424,0.7356,CERCEVELIK
98431.0,1173.012,434.4499,289.1724,99167.0,354.0145,0.7463,0.9926,0.7508,0.899,1.5024,0.8149,CERCEVELIK
49171.0,938.006,379.6055,166.5137,50268.0,250.2128,0.8987,0.9782,0.6304,0.7023,2.2797,0.6591,URGUP_SIVRISI
84614.0,1127.948,447.4694,241.9919,85257.0,328.2284,0.8412,0.9925,0.6789,0.8357,1.8491,0.7335,CERCEVELIK
79311.0,1133.999,471.6215,214.7177,80061.0,317.7765,0.8904,0.9906,0.5928,0.775,2.1965,0.6738,URGUP_SIVRISI
92761.0,1213.211,502.4089,235.7268,93383.0,343.667,0.8831,0.9933,0.6037,0.792,2.1313,0.684,URGUP_SIVRISI
79558.0,1134.31,452.8789,224.1003,80460.0,318.2709,0.869,0.9888,0.7376,0.777,2.0209,0.7028,CERCEVELIK
99461.0,1331.364,570.9743,222.876,100613.0,355.8619,0.9207,0.9886,0.7098,0.7051,2.5618,0.6233,URGUP_SIVRISI
101189.0,1307.9,538.2711,241.2051,102562.0,358.9399,0.894,0.9866,0.6451,0.7434,2.2316,0.6668,URGUP_SIVRISI
84407.0,1175.982,495.973,217.0732,84988.0,327.8267,0.8991,0.9932,0.662,0.767,2.2848,0.661,URGUP_SIVRISI
70452.0,1030.873,406.2796,222.2445,71301.0,299.5034,0.8371,0.9881,0.6972,0.8331,1.8281,0.7372,CERCEVELIK
77737.0,1125.413,468.5424,211.618,78398.0,314.6074,0.8922,0.9916,0.737,0.7713,2.2141,0.6715,URGUP_SIVRISI
86107.0,1126.045,431.0769,254.5945,86879.0,331.1115,0.807,0.9911,0.6958,0.8534,1.6932,0.7681,CERCEVELIK
60061.0,966.982,387.2495,199.9434,60739.0,276.5358,0.8564,0.9888,0.7147,0.8072,1.9368,0.7141,URGUP_SIVRISI
81547.0,1119.846,442.0139,236.7743,82559.0,322.2249,0.8444,0.9877,0.626,0.8171,1.8668,0.729,CERCEVELIK
59259.0,931.363,357.889,212.0508,59858.0,274.6833,0.8056,0.99,0.725,0.8585,1.6878,0.7675,CERCEVELIK
112500.0,1405.446,596.6997,240.6243,113585.0,378.4699,0.9151,0.9904,0.5495,0.7157,2.4798,0.6343,URGUP_SIVRISI
66646.0,1051.349,444.676,191.9411,67235.0,291.3011,0.902,0.9912,0.6805,0.7577,2.3167,0.6551,URGUP_SIVRISI
98841.0,1254.765,497.7784,253.9804,99728.0,354.751,0.86,0.9911,0.6412,0.7889,1.9599,0.7127,URGUP_SIVRISI
68297.0,980.861,374.2233,232.9644,68817.0,294.8872,0.7826,0.9924,0.7648,0.8921,1.6064,0.788,CERCEVELIK
83391.0,1208.899,517.9383,206.0634,84113.0,325.8477,0.9174,0.9914,0.6983,0.717,2.5135,0.6291,URGUP_SIVRISI
66110.0,1071.579,444.7327,191.0563,67028.0,290.1273,0.903,0.9863,0.7649,0.7235,2.3278,0.6524,URGUP_SIVRISI
79317.0,1093.844,439.3614,230.4352,79905.0,317.7885,0.8514,0.9926,0.6591,0.833,1.9067,0.7233,URGUP_SIVRISI
82808.0,1249.615,553.3815,193.0361,83611.0,324.7067,0.9372,0.9904,0.4843,0.6664,2.8667,0.5868,URGUP_SIVRISI
88674.0,1205.486,503.7622,224.4789,89375.0,336.0108,0.8952,0.9922,0.7137,0.7668,2.2441,0.667,URGUP_SIVRISI
66737.0,1010.427,386.9588,221.9192,67688.0,291.4999,0.8192,0.986,0.7215,0.8214,1.7437,0.7533,CERCEVELIK
76991.0,1110.857,456.6792,215.1997,77735.0,313.0942,0.882,0.9904,0.7472,0.784,2.1221,0.6856,URGUP_SIVRISI
60885.0,938.94,360.6506,215.7316,61411.0,278.4263,0.8014,0.9914,0.7439,0.8678,1.6718,0.772,CERCEVELIK
68837.0,1022.949,399.2906,220.1447,69510.0,296.0507,0.8343,0.9903,0.6886,0.8267,1.8138,0.7414,CERCEVELIK
84373.0,1193.596,486.519,222.7008,85424.0,327.7606,0.8891,0.9877,0.6865,0.7442,2.1846,0.6737,URGUP_SIVRISI
90117.0,1235.139,519.4742,221.3351,90899.0,338.7337,0.9047,0.9914,0.7529,0.7423,2.347,0.6521,CERCEVELIK
102947.0,1272.418,485.8772,271.2635,104560.0,362.0445,0.8296,0.9846,0.6668,0.799,1.7912,0.7451,CERCEVELIK
91338.0,1229.229,518.6496,224.3548,92016.0,341.0208,0.9016,0.9926,0.7284,0.7596,2.3117,0.6575,URGUP_SIVRISI
85686.0,1244.681,528.0725,208.0628,86599.0,330.3011,0.9191,0.9895,0.5137,0.695,2.538,0.6255,URGUP_SIVRISI
75106.0,1102.149,454.7031,211.1795,75851.0,309.2377,0.8856,0.9902,0.7586,0.777,2.1532,0.6801,CERCEVELIK
88996.0,1208.876,497.9698,228.9005,90132.0,336.6203,0.8881,0.9874,0.7038,0.7653,2.1755,0.676,URGUP_SIVRISI
68693.0,1018.101,404.3318,217.3166,69334.0,295.7408,0.8433,0.9908,0.7393,0.8328,1.8606,0.7314,CERCEVELIK
87725.0,1129.926,438.6437,255.0491,88442.0,334.2079,0.8136,0.9919,0.7262,0.8634,1.7198,0.7619,CERCEVELIK
102377.0,1230.441,477.3742,274.2373,103258.0,361.0408,0.8185,0.9915,0.7364,0.8497,1.7407,0.7563,CERCEVELIK
93970.0,1244.552,520.3565,230.5501,94815.0,345.8993,0.8965,0.9911,0.7405,0.7624,2.257,0.6647,URGUP_SIVRISI
70074.0,1049.738,417.4645,215.1693,70814.0,298.6988,0.8569,0.9896,0.6325,0.7991,1.9402,0.7155,CERCEVELIK
101525.0,1240.386,462.7132,280.5295,103105.0,359.5353,0.7953,0.9847,0.7259,0.8292,1.6494,0.777,CERCEVELIK
62253.0,1050.31,444.9763,179.0314,63280.0,281.5368,0.9155,0.9838,0.5958,0.7091,2.4855,0.6327,URGUP_SIVRISI
69836.0,1010.605,396.6286,224.7918,70419.0,298.1911,0.8239,0.9917,0.6693,0.8593,1.7644,0.7518,URGUP_SIVRISI
86869.0,1164.885,464.3543,238.922,87821.0,332.5734,0.8575,0.9892,0.6679,0.8045,1.9435,0.7162,CERCEVELIK
86887.0,1247.123,538.743,206.0156,87706.0,332.6078,0.924,0.9907,0.7215,0.702,2.6151,0.6174,URGUP_SIVRISI
75637.0,1076.373,429.0606,225.5956,76453.0,310.3289,0.8506,0.9893,0.7445,0.8204,1.9019,0.7233,CERCEVELIK
69969.0,1046.42,424.0555,211.4142,70593.0,298.475,0.8669,0.9912,0.7081,0.803,2.0058,0.7039,URGUP_SIVRISI
